asset_id,asset_type,location,latitude,longitude,project_code,phase,status,design_date,install_date,last_updated
AST26826,rail,BNSF Ottumwa Subdivision,40.86497250829888,-90.95932916009266,INFRA002,Construction,Installed,2024-02-05,2024-04-04,2024-09-22
AST26827,rail,BNSF Ottumwa Subdivision,40.86684790575932,-90.94180821239334,INFRA001,Operation,Active,2024-01-05,2024-02-23,2024-05-10
AST26828,rail,BNSF Ottumwa Subdivision,40.86688760933927,-90.94181810557016,INFRA001,Operation,Active,2024-02-02,2024-04-27,2024-10-09
AST26829,rail,BNSF Ottumwa Subdivision,40.80571222506705,-91.08310880947892,INFRA001,Decommissioned,Retired,2024-02-15,2024-04-24,2024-08-24
AST26830,rail,BNSF Ottumwa Subdivision,40.80569757215895,-91.08306257514394,INFRA003,Decommissioned,Retired,2024-02-19,2024-04-23,2024-08-20
AST26831,rail,BNSF Ottumwa Subdivision,40.81670071230723,-91.06979514469188,INFRA001,Operation,Active,2024-01-22,2024-02-27,2024-07-14
AST26832,rail,BNSF Ottumwa Subdivision,40.81666656572583,-91.06977520982224,INFRA001,Design,Planned,2024-01-20,,2024-01-20
AST26833,rail,Unknown,41.99882122360971,-87.94192518614292,INFRA003,Decommissioned,Retired,2024-01-15,2024-02-20,2024-05-23
AST26834,rail,Unknown,42.00120275,-87.94174509999999,INFRA001,Decommissioned,Retired,2024-01-11,2024-03-07,2024-05-17
AST26835,rail,Unknown,39.79901328205864,-87.98822632365001,INFRA002,Operation,Active,2024-02-17,2024-05-17,2024-08-18
AST26836,rail,Decatur Subdivision,39.7988256,-88.00241825,INFRA003,Operation,Active,2024-01-05,2024-03-23,2024-07-03
AST26837,rail,Decatur Subdivision,39.798868223873335,-87.9899766436082,INFRA001,Construction,Installed,2024-01-25,2024-03-04,2024-08-15
AST26838,rail,UP Geneva Subdivision,41.88991815,-87.64570025,INFRA001,Operation,Active,2024-02-28,2024-04-11,2024-09-17
AST26839,rail,UP Geneva Subdivision,41.889956999999995,-87.64572924999999,INFRA001,Operation,Active,2024-02-18,2024-05-15,2024-07-16
AST26840,rail,UP Geneva Subdivision,41.88988045,-87.64567170000001,INFRA001,Design,Planned,2024-02-18,,2024-02-18
AST26841,rail,UP Geneva Subdivision,41.8898406,-87.645846,INFRA002,Construction,Installed,2024-02-17,2024-03-26,2024-06-06
AST26842,rail,Unknown,41.88983300070764,-87.64550972661287,INFRA001,Decommissioned,Retired,2024-02-26,2024-05-02,2024-08-01
AST26843,rail,UP Geneva Subdivision,41.88984395,-87.64552685000001,INFRA001,Operation,Active,2024-01-11,2024-02-27,2024-05-14
AST26844,rail,UP Geneva Subdivision,41.889911293043994,-87.65052239351907,INFRA001,Operation,Active,2024-02-03,2024-04-22,2024-08-26
AST26845,rail,UP Geneva Subdivision,41.8898621,-87.65149295,INFRA001,Decommissioned,Retired,2024-02-08,2024-03-20,2024-09-02
AST26846,rail,Unknown,41.88983675,-87.65082475,INFRA003,Construction,Installed,2024-02-19,2024-04-06,2024-07-11
AST26847,rail,UP Geneva Subdivision,41.88983025,-87.65082459999999,INFRA002,Design,Planned,2024-02-01,,2024-02-01
AST26848,rail,UP Geneva Subdivision,41.88979475,-87.6507315,INFRA003,Construction,Installed,2024-02-26,2024-04-18,2024-06-15
AST26849,rail,UP Geneva Subdivision,41.88979145,-87.65110229999999,INFRA003,Operation,Active,2024-01-20,2024-02-24,2024-05-01
AST26850,rail,UP Geneva Subdivision,41.8898263,-87.6511031,INFRA003,Design,Planned,2024-02-17,,2024-02-17
AST26851,rail,Unknown,41.8898432,-87.65110345,INFRA003,Operation,Active,2024-02-11,2024-03-14,2024-05-18
AST26852,rail,UP Geneva Subdivision,41.8898684,-87.651104,INFRA001,Construction,Installed,2024-02-27,2024-05-16,2024-08-29
AST26853,rail,UP Geneva Subdivision,41.88990645,-87.6511049,INFRA003,Operation,Active,2024-02-02,2024-03-12,2024-05-23
AST26854,rail,UP Geneva Subdivision,41.889891899999995,-87.65270095,INFRA002,Construction,Installed,2024-01-02,2024-02-17,2024-04-05
AST26855,rail,Unknown,41.88986175,-87.65204089999999,INFRA002,Operation,Active,2024-01-17,2024-02-27,2024-07-22
AST26856,rail,UP Geneva Subdivision,41.88985715,-87.65204075,INFRA002,Construction,Installed,2024-01-11,2024-03-27,2024-07-21
AST26857,rail,UP Geneva Subdivision,41.88982155,-87.6520438,INFRA002,Operation,Active,2024-02-10,2024-03-29,2024-04-30
AST26858,rail,Unknown,41.88981415,-87.65204245000002,INFRA002,Operation,Active,2024-01-12,2024-04-09,2024-08-20
AST26859,rail,Unknown,41.8898042,-87.65226825,INFRA003,Operation,Active,2024-02-11,2024-04-03,2024-09-14
AST26860,rail,UP Geneva Subdivision,41.8898199,-87.65227014999999,INFRA003,Operation,Active,2024-02-16,2024-03-31,2024-06-07
AST26861,rail,UP Geneva Subdivision,41.889855749999995,-87.65227205,INFRA001,Construction,Installed,2024-01-04,2024-02-05,2024-06-16
AST26862,rail,Unknown,41.88986805,-87.6522727,INFRA002,Decommissioned,Retired,2024-02-03,2024-03-30,2024-07-03
AST26863,rail,UP Geneva Subdivision,41.88989675,-87.6522742,INFRA003,Operation,Active,2024-01-05,2024-02-21,2024-04-15
AST26864,rail,UP Geneva Subdivision,41.88977615,-87.6526992,INFRA001,Design,Planned,2024-02-24,,2024-02-24
AST26865,rail,UP Geneva Subdivision,41.88978025,-87.6522681,INFRA001,Operation,Active,2024-02-05,2024-04-14,2024-09-13
AST26866,rail,UP Geneva Subdivision,41.88905636672415,-87.66136983478962,INFRA001,Construction,Installed,2024-01-11,2024-02-13,2024-04-18
AST26867,rail,UP Geneva Subdivision,41.88963505,-87.6589744,INFRA003,Construction,Installed,2024-01-21,2024-03-10,2024-06-11
AST26868,rail,UP Geneva Subdivision,41.88907573780255,-87.66148244100819,INFRA001,Decommissioned,Retired,2024-02-09,2024-03-26,2024-08-26
AST26869,rail,UP Geneva Subdivision,41.889685400000005,-87.65897580000001,INFRA002,Construction,Installed,2024-02-06,2024-03-12,2024-08-07
AST26870,rail,UP Geneva Subdivision,41.889108242445154,-87.66153755406809,INFRA003,Operation,Active,2024-01-08,2024-03-24,2024-05-06
AST26871,rail,UP Geneva Subdivision,41.889729900000006,-87.65897815,INFRA003,Operation,Active,2024-01-23,2024-04-06,2024-07-31
AST26872,rail,UP Geneva Subdivision,41.88915104106646,-87.66153771036228,INFRA003,Decommissioned,Retired,2024-02-03,2024-03-29,2024-05-15
AST26873,rail,UP Geneva Subdivision,41.88977855,-87.65897885000001,INFRA003,Construction,Installed,2024-02-02,2024-04-18,2024-10-10
AST26874,rail,Decatur Subdivision,39.79877866355475,-88.01556615609113,INFRA003,Operation,Active,2024-01-27,2024-04-01,2024-05-14
AST26875,rail,Decatur Subdivision,39.7987281,-88.02870275000001,INFRA001,Operation,Active,2024-02-17,2024-03-18,2024-08-03
AST26876,rail,Unknown,38.72715600616045,-90.14521461986308,INFRA003,Design,Planned,2024-01-14,,2024-01-14
AST26877,rail,Unknown,38.72527459583405,-90.14770621448488,INFRA003,Design,Planned,2024-01-27,,2024-01-27
AST26878,rail,Unknown,38.727598699384274,-90.14505383962354,INFRA003,Operation,Active,2024-02-14,2024-05-01,2024-09-18
AST26879,rail,Unknown,38.7270268666324,-90.14554114532366,INFRA001,Decommissioned,Retired,2024-01-06,2024-02-11,2024-04-10
AST26880,rail,Unknown,38.723980978933824,-90.14802644534612,INFRA003,Design,Planned,2024-01-21,,2024-01-21
AST26881,rail,Unknown,38.72517684903113,-90.14558014401145,INFRA001,Operation,Active,2024-02-16,2024-04-08,2024-08-17
AST26882,rail,Unknown,38.72528608750437,-90.1461049933182,INFRA001,Decommissioned,Retired,2024-02-26,2024-04-28,2024-07-10
AST26883,rail,Unknown,38.742685516151546,-90.089986647119,INFRA003,Design,Planned,2024-02-09,,2024-02-09
AST26884,rail,Unknown,38.75577442600102,-90.08995524186273,INFRA003,Design,Planned,2024-02-08,,2024-02-08
AST26885,rail,Unknown,38.74213847866117,-90.08982223197528,INFRA003,Construction,Installed,2024-02-17,2024-04-18,2024-06-21
AST26886,rail,UP Geneva Subdivision,41.88952971152767,-87.65959683442978,INFRA001,Construction,Installed,2024-01-11,2024-03-21,2024-05-28
AST26887,rail,UP Geneva Subdivision,41.889586080891505,-87.65957945034864,INFRA001,Design,Planned,2024-02-23,,2024-02-23
AST26888,rail,UP Geneva Subdivision,41.88963553671437,-87.65956168300741,INFRA002,Construction,Installed,2024-01-20,2024-03-03,2024-06-09
AST26889,rail,UP Geneva Subdivision,41.88968977900575,-87.65954436359098,INFRA003,Construction,Installed,2024-01-08,2024-02-16,2024-06-13
AST26890,rail,UP Geneva Subdivision,41.8895183842195,-87.66025636745816,INFRA002,Operation,Active,2024-01-06,2024-02-22,2024-04-07
AST26891,rail,UP Geneva Subdivision,41.88945972648242,-87.6602949105825,INFRA001,Decommissioned,Retired,2024-02-05,2024-05-02,2024-08-05
AST26892,rail,UP Geneva Subdivision,41.88940269337489,-87.66033449865299,INFRA002,Construction,Installed,2024-02-13,2024-04-19,2024-07-14
AST26893,rail,UP Geneva Subdivision,41.889339564805,-87.66037499666761,INFRA002,Operation,Active,2024-02-24,2024-05-12,2024-08-28
AST26894,rail,UP Geneva Subdivision,41.8893428,-87.6608621,INFRA003,Design,Planned,2024-01-26,,2024-01-26
AST26895,rail,UP Geneva Subdivision,41.88940875,-87.66063595,INFRA001,Design,Planned,2024-01-09,,2024-01-09
AST26896,rail,UP Geneva Subdivision,41.8893563,-87.66065535,INFRA003,Operation,Active,2024-01-02,2024-02-03,2024-04-18
AST26897,rail,UP Geneva Subdivision,41.88929695,-87.66086089999999,INFRA002,Construction,Installed,2024-01-26,2024-04-21,2024-10-01
AST26898,rail,UP Geneva Subdivision,41.8892508,-87.66085975,INFRA002,Decommissioned,Retired,2024-02-14,2024-05-05,2024-09-17
AST26899,rail,UP Geneva Subdivision,41.889304550000006,-87.6606749,INFRA001,Construction,Installed,2024-01-24,2024-03-02,2024-06-27
AST26900,rail,UP Geneva Subdivision,41.88920025,-87.66085845,INFRA001,Operation,Active,2024-01-04,2024-03-01,2024-04-24
AST26901,rail,UP Geneva Subdivision,41.88924805,-87.66069590000001,INFRA003,Operation,Active,2024-02-10,2024-04-11,2024-09-07
AST26902,rail,BNSF Peoria Subdivision,40.66490799952258,-89.62664236071645,INFRA002,Operation,Active,2024-01-11,2024-03-28,2024-07-06
AST26903,rail,Unknown,41.86532845,-88.10281965,INFRA002,Operation,Active,2024-02-08,2024-05-03,2024-09-26
AST26904,rail,Unknown,41.865951800000005,-88.0999194,INFRA002,Construction,Installed,2024-02-15,2024-03-29,2024-06-14
AST26905,rail,Unknown,41.8663369,-88.09799204999999,INFRA002,Decommissioned,Retired,2024-01-26,2024-03-05,2024-05-05
AST26906,rail,Unknown,41.86677749999999,-88.09563145,INFRA003,Design,Planned,2024-01-09,,2024-01-09
AST26907,rail,Cicero Industrial Track,41.86273766513871,-87.74003812385604,INFRA002,Decommissioned,Retired,2024-02-19,2024-04-15,2024-08-19
AST26908,rail,Unknown,42.47234975,-89.96546545,INFRA001,Construction,Installed,2024-01-18,2024-04-04,2024-05-15
AST26909,rail,Unknown,42.46818953835571,-89.96760009684895,INFRA002,Construction,Installed,2024-01-10,2024-02-28,2024-07-05
AST26910,rail,Unknown,42.469840718942955,-89.97254372759072,INFRA001,Operation,Active,2024-01-31,2024-04-19,2024-09-08
AST26911,rail,Unknown,42.47299183668177,-89.96907769792797,INFRA003,Operation,Active,2024-01-14,2024-04-07,2024-07-31
AST26912,rail,Unknown,42.4705938,-89.96383395000001,INFRA003,Construction,Installed,2024-01-01,2024-03-16,2024-06-03
AST26913,rail,Unknown,42.002022797696725,-87.9334047586337,INFRA003,Operation,Active,2024-02-28,2024-04-08,2024-08-11
AST26914,rail,Unknown,39.30014740270939,-90.39928157649696,INFRA003,Operation,Active,2024-01-13,2024-02-12,2024-05-19
AST26915,rail,Unknown,39.30110221797731,-90.39944149547384,INFRA001,Operation,Active,2024-01-28,2024-03-05,2024-07-14
AST26916,rail,Unknown,39.43574915385894,-90.86699097033956,INFRA003,Construction,Installed,2024-01-27,2024-03-08,2024-07-04
AST26917,rail,Unknown,39.43771554313188,-90.87819215653232,INFRA003,Operation,Active,2024-02-14,2024-04-16,2024-08-06
AST26918,rail,Unknown,41.99790263208849,-89.3648684455017,INFRA003,Design,Planned,2024-02-27,,2024-02-27
AST26919,rail,Unknown,41.99675448859956,-89.37278851737734,INFRA001,Operation,Active,2024-02-08,2024-03-22,2024-08-09
AST26920,rail,Unknown,41.99669325254533,-89.37306305659247,INFRA003,Operation,Active,2024-01-31,2024-03-25,2024-07-22
AST26921,rail,Unknown,41.99679447471483,-89.37210898324189,INFRA002,Construction,Installed,2024-01-17,2024-03-28,2024-07-08
AST26922,rail,Unknown,41.997516399999995,-89.3685476,INFRA001,Operation,Active,2024-01-05,2024-02-23,2024-05-17
AST26923,rail,Unknown,41.9973671,-89.3691089,INFRA003,Design,Planned,2024-01-02,,2024-01-02
AST26924,rail,Unknown,41.99695278927536,-89.37273255704396,INFRA002,Operation,Active,2024-03-01,2024-04-10,2024-09-01
AST26925,rail,Unknown,41.99699139949666,-89.37272001601097,INFRA003,Design,Planned,2024-01-08,,2024-01-08
AST26926,rail,Unknown,42.08839620253593,-90.1489500222718,INFRA001,Design,Planned,2024-01-01,,2024-01-01
AST26927,rail,Kenwood Line,41.81786721574484,-87.67445610040276,INFRA001,Construction,Installed,2024-01-07,2024-02-21,2024-05-03
AST26928,rail,Kenwood Line,41.81574885,-87.67952155,INFRA003,Operation,Active,2024-02-12,2024-04-08,2024-08-27
AST26929,rail,Unknown,41.81537613581678,-87.67945842940269,INFRA002,Construction,Installed,2024-01-20,2024-04-04,2024-06-24
AST26930,rail,Unknown,41.815749499999995,-87.67946909999999,INFRA001,Construction,Installed,2024-01-15,2024-03-30,2024-08-08
AST26931,rail,Damen 16,41.81527042984089,-87.67955821377176,INFRA001,Operation,Active,2024-02-18,2024-03-27,2024-08-20
AST26932,rail,Damen 16,41.815746882927584,-87.67968299599885,INFRA003,Operation,Active,2024-02-14,2024-03-29,2024-05-07
AST26933,rail,Unknown,41.78603553529214,-89.71503180391986,INFRA003,Construction,Installed,2024-02-26,2024-05-22,2024-10-21
AST26934,rail,Unknown,41.3138622603386,-89.07878623110508,INFRA003,Operation,Active,2024-01-24,2024-03-17,2024-05-12
AST26935,rail,Unknown,41.30874339999999,-89.07390380000002,INFRA003,Construction,Installed,2024-02-27,2024-04-22,2024-06-23
AST26936,rail,Unknown,41.09989147282941,-88.41834445358354,INFRA001,Operation,Active,2024-02-17,2024-05-13,2024-06-19
AST26937,rail,Unknown,41.55647999999999,-89.1078799,INFRA003,Operation,Active,2024-02-15,2024-03-26,2024-07-07
AST26938,rail,Unknown,41.55819191313103,-89.09808715565207,INFRA001,Design,Planned,2024-02-18,,2024-02-18
AST26939,rail,Unknown,41.3296167475858,-89.0857904736469,INFRA002,Construction,Installed,2024-02-03,2024-04-03,2024-07-18
AST26940,rail,Unknown,41.82150638150649,-87.64525397185808,INFRA003,Operation,Active,2024-01-15,2024-03-31,2024-06-30
AST26941,rail,Unknown,41.82136343830762,-87.64587153050152,INFRA002,Design,Planned,2024-01-01,,2024-01-01
AST26942,rail,CR&I Industrial Track,41.82070147851873,-87.63691365228263,INFRA002,Construction,Installed,2024-02-24,2024-04-09,2024-09-25
AST26943,rail,CR&I Industrial Track,41.8220637,-87.64588725,INFRA001,Construction,Installed,2024-01-13,2024-02-19,2024-06-23
AST26944,rail,CR&I Industrial Track,41.82005869899437,-87.6367512243791,INFRA001,Construction,Installed,2024-01-25,2024-03-10,2024-05-17
AST26945,rail,CR&I Industrial Track,41.822020249999994,-87.64588675,INFRA001,Operation,Active,2024-01-08,2024-03-15,2024-07-25
AST26946,rail,CR&I Industrial Track Siding,41.821658099357634,-87.64405077298915,INFRA002,Construction,Installed,2024-01-14,2024-04-09,2024-10-03
AST26947,rail,CR&I Industrial Track Siding,41.82197475,-87.64588635,INFRA002,Operation,Active,2024-01-18,2024-03-10,2024-08-01
AST26948,rail,CR&I Industrial Track Yard Lead,41.82165736784334,-87.64238616610605,INFRA001,Design,Planned,2024-01-21,,2024-01-21
AST26949,rail,CR&I Industrial Track Yard Lead,41.8219302,-87.64588599999999,INFRA003,Decommissioned,Retired,2024-02-19,2024-04-20,2024-08-22
AST26950,rail,Unknown,41.82160418196835,-87.64428900654484,INFRA001,Design,Planned,2024-02-11,,2024-02-11
AST26951,rail,Unknown,41.8215789,-87.64465770000001,INFRA002,Design,Planned,2024-02-29,,2024-02-29
AST26952,rail,CR&I Industrial Track Yard Lead,41.82173738142129,-87.64526016544839,INFRA001,Operation,Active,2024-02-29,2024-05-16,2024-06-23
AST26953,rail,CR&I Industrial Track Yard Lead,41.82162806087283,-87.64465913163505,INFRA002,Construction,Installed,2024-01-11,2024-03-10,2024-07-16
AST26954,rail,CR&I Industrial Track Siding,41.82178088050341,-87.64526195722455,INFRA001,Operation,Active,2024-02-14,2024-03-15,2024-08-11
AST26955,rail,CR&I Industrial Track Siding,41.82166872654727,-87.64466029209625,INFRA003,Construction,Installed,2024-02-15,2024-05-15,2024-10-30
AST26956,rail,CR&I Industrial Track,41.82182466838787,-87.64526356425922,INFRA001,Design,Planned,2024-02-22,,2024-02-22
AST26957,rail,CR&I Industrial Track,41.821709688448976,-87.6446615846511,INFRA002,Decommissioned,Retired,2024-01-06,2024-03-20,2024-05-12
AST26958,rail,CR&I Industrial Track,41.82186794088263,-87.64526489548496,INFRA003,Construction,Installed,2024-02-28,2024-04-19,2024-08-15
AST26959,rail,CR&I Industrial Track,41.82174857507228,-87.6446625968833,INFRA001,Operation,Active,2024-02-01,2024-04-20,2024-09-06
AST26960,rail,CR&I Industrial Track,41.82173517875723,-87.64405263787201,INFRA003,Construction,Installed,2024-01-10,2024-03-07,2024-05-20
AST26961,rail,CR&I Industrial Track,41.8217363,-87.64344205,INFRA003,Operation,Active,2024-02-24,2024-05-14,2024-07-31
AST26962,rail,Unknown,41.8217043,-87.64375044999998,INFRA003,Design,Planned,2024-01-06,,2024-01-06
AST26963,rail,Unknown,41.82171645,-87.64344134999999,INFRA003,Operation,Active,2024-01-12,2024-03-08,2024-05-22
AST26964,rail,CR&I Industrial Track,41.82169752703306,-87.64405166413033,INFRA003,Design,Planned,2024-01-22,,2024-01-22
AST26965,rail,CR&I Industrial Track,41.8216979,-87.64344045,INFRA001,Construction,Installed,2024-03-01,2024-04-22,2024-10-03
AST26966,rail,CR&I Industrial Track Siding,41.82168947977775,-87.6429930880507,INFRA001,Operation,Active,2024-01-16,2024-04-13,2024-08-12
AST26967,rail,CR&I Industrial Track Siding,41.82166870906352,-87.64343935525007,INFRA003,Construction,Installed,2024-01-26,2024-03-22,2024-09-10
AST26968,rail,CR&I Industrial Track Yard Lead,41.82161815479748,-87.64404980688727,INFRA002,Construction,Installed,2024-02-04,2024-05-02,2024-09-18
AST26969,rail,CR&I Industrial Track Yard Lead,41.821625350000005,-87.64343745,INFRA003,Construction,Installed,2024-02-10,2024-04-04,2024-06-13
AST26970,rail,CR&I Industrial Track,41.82169928596787,-87.64223394680046,INFRA003,Operation,Active,2024-02-06,2024-05-01,2024-07-30
AST26971,rail,CR&I Industrial Track,41.821702,-87.64101825,INFRA001,Decommissioned,Retired,2024-01-14,2024-03-06,2024-05-29
AST26972,rail,CR&I Industrial Track,41.82174049834177,-87.64183310066602,INFRA002,Construction,Installed,2024-01-28,2024-04-19,2024-08-05
AST26973,rail,CR&I Industrial Track,41.82174295,-87.64102030000001,INFRA003,Operation,Active,2024-02-13,2024-04-10,2024-06-28
AST26974,rail,CR&I Industrial Track,41.82177945281362,-87.64147334075165,INFRA002,Design,Planned,2024-02-18,,2024-02-18
AST26975,rail,CR&I Industrial Track,41.82178485,-87.6410224,INFRA001,Construction,Installed,2024-01-24,2024-03-19,2024-08-08
AST26976,rail,Unknown,41.82178952216075,-87.6389011012773,INFRA002,Construction,Installed,2024-01-10,2024-02-10,2024-06-06
AST26977,rail,Unknown,41.82179957874157,-87.63857560882539,INFRA002,Construction,Installed,2024-01-12,2024-02-17,2024-07-30
AST26978,rail,Unknown,41.82177983164693,-87.63890058150507,INFRA002,Operation,Active,2024-01-25,2024-03-11,2024-05-02
AST26979,rail,Unknown,41.82176002488324,-87.63857409945105,INFRA003,Operation,Active,2024-02-21,2024-04-20,2024-08-16
AST26980,rail,CR&I Industrial Track,41.82174322946225,-87.6397938032551,INFRA001,Construction,Installed,2024-03-01,2024-05-24,2024-09-03
AST26981,rail,CR&I Industrial Track,41.82172007163996,-87.63857221451585,INFRA001,Operation,Active,2024-02-16,2024-04-09,2024-06-15
AST26982,rail,CR&I Industrial Track,41.82170293100693,-87.63979209265145,INFRA001,Decommissioned,Retired,2024-01-14,2024-02-14,2024-07-02
AST26983,rail,CR&I Industrial Track,41.82167974134504,-87.63857058208981,INFRA003,Operation,Active,2024-01-13,2024-03-19,2024-05-10
AST26984,rail,Unknown,42.421414683774366,-88.65631577983646,INFRA001,Design,Planned,2024-01-11,,2024-01-11
AST26985,rail,KD Industrial Lead,42.27668013160177,-89.08311386422287,INFRA002,Operation,Active,2024-03-01,2024-05-26,2024-07-15
AST26986,rail,KD Industrial Lead,42.27938529278981,-89.078688245648,INFRA001,Operation,Active,2024-02-17,2024-05-07,2024-10-24
AST26987,rail,KD Industrial Lead,42.2802651,-89.0765909,INFRA001,Operation,Active,2024-01-25,2024-04-13,2024-06-26
AST26988,rail,Unknown,39.90567694820999,-88.656515491162,INFRA002,Decommissioned,Retired,2024-01-07,2024-04-04,2024-07-06
AST26989,rail,Unknown,39.90620835,-88.65411555,INFRA001,Operation,Active,2024-02-20,2024-04-16,2024-08-30
AST26990,rail,Unknown,39.90706959515145,-88.65025907263252,INFRA002,Operation,Active,2024-02-12,2024-05-05,2024-08-25
AST26991,rail,Lafayette District,39.9081645,-88.64504314999999,INFRA002,Operation,Active,2024-01-22,2024-04-07,2024-06-18
AST26992,rail,Unknown,39.90360258968531,-88.66747231661941,INFRA001,Operation,Active,2024-02-05,2024-03-29,2024-08-05
AST26993,rail,Unknown,39.90355995,-88.6672885,INFRA001,Construction,Installed,2024-01-11,2024-03-24,2024-06-11
AST26994,rail,Unknown,39.90374915,-88.66642095,INFRA003,Design,Planned,2024-01-27,,2024-01-27
AST26995,rail,Lafayette District,39.905684318149845,-88.65745906337325,INFRA001,Operation,Active,2024-01-26,2024-02-29,2024-07-09
AST26996,rail,BNSF Chillicothe Subdivision,41.80623762480005,-87.7894564538373,INFRA001,Design,Planned,2024-01-17,,2024-01-17
AST26997,rail,BNSF Chillicothe Subdivision,41.80662685,-87.7905521,INFRA001,Construction,Installed,2024-01-31,2024-03-05,2024-07-19
AST26998,rail,BNSF Chillicothe Subdivision,41.80627229262707,-87.78941674070217,INFRA001,Operation,Active,2024-01-13,2024-03-13,2024-08-08
AST26999,rail,BNSF Chillicothe Subdivision,41.80665824999999,-87.7905031,INFRA003,Operation,Active,2024-02-01,2024-04-11,2024-08-17
AST27000,rail,CN,41.80712199160087,-87.79576520741993,INFRA003,Design,Planned,2024-02-15,,2024-02-15
AST27001,rail,CN,41.8071889,-87.78966605,INFRA002,Operation,Active,2024-02-16,2024-05-01,2024-06-23
AST27002,rail,UP Chester Subdivision,37.292795029720345,-89.43117009610118,INFRA003,Construction,Installed,2024-01-20,2024-04-08,2024-05-17
AST27003,rail,UP Chester Subdivision,37.322084450000006,-89.41685939999999,INFRA002,Design,Planned,2024-02-22,,2024-02-22
AST27004,rail,Unknown,40.48232265,-89.0063883,INFRA003,Operation,Active,2024-02-25,2024-04-29,2024-09-30
AST27005,rail,Unknown,40.30992756280684,-87.60728405944917,INFRA002,Construction,Installed,2024-02-19,2024-05-17,2024-06-30
AST27006,rail,Unknown,40.30924100364483,-87.60688023622035,INFRA003,Operation,Active,2024-01-13,2024-02-14,2024-08-11
AST27007,rail,Unknown,40.30906730525523,-87.60682165032621,INFRA003,Design,Planned,2024-01-18,,2024-01-18
AST27008,rail,BNSF Beardstown Subdivision,39.472271016627815,-89.77279535692442,INFRA002,Operation,Active,2024-01-14,2024-04-09,2024-08-15
AST27009,rail,BNSF Beardstown Subdivision,39.44970852967039,-89.77577769868618,INFRA002,Decommissioned,Retired,2024-02-07,2024-04-11,2024-09-28
AST27010,rail,BNSF Beardstown Subdivision,39.43185699097615,-89.76954156828587,INFRA001,Design,Planned,2024-01-29,,2024-01-29
AST27011,rail,Beardstown Subdivision,39.45178704710138,-89.77573393316551,INFRA001,Design,Planned,2024-02-20,,2024-02-20
AST27012,rail,Springfield Subdivision,39.489481443912894,-89.76701631810202,INFRA001,Operation,Active,2024-02-28,2024-05-28,2024-11-16
AST27013,rail,Springfield Subdivision,39.45009379358003,-89.77577562116849,INFRA001,Operation,Active,2024-02-04,2024-03-21,2024-05-24
AST27014,rail,Unknown,39.4528482,-89.7752036,INFRA001,Operation,Active,2024-02-02,2024-03-30,2024-05-20
AST27015,rail,Springfield Subdivision,39.451593599999995,-89.77544449999999,INFRA003,Operation,Active,2024-01-14,2024-04-07,2024-06-13
AST27016,rail,Springfield Subdivision,39.45981074261858,-89.77367422974822,INFRA001,Design,Planned,2024-02-12,,2024-02-12
AST27017,rail,Springfield Subdivision,39.48488785221309,-89.76797458313744,INFRA001,Construction,Installed,2024-02-11,2024-03-13,2024-08-08
AST27018,rail,Springfield Subdivision,39.535205248220834,-89.75682467212185,INFRA003,Design,Planned,2024-02-13,,2024-02-13
AST27019,rail,Springfield Subdivision,39.45376570916657,-89.77496450579527,INFRA002,Decommissioned,Retired,2024-02-14,2024-04-16,2024-06-30
AST27020,rail,Unknown,39.44975751788436,-89.77618148527341,INFRA001,Operation,Active,2024-01-27,2024-02-28,2024-06-25
AST27021,rail,Beardstown Subdivision,39.45473633173618,-89.7750829250567,INFRA003,Construction,Installed,2024-01-10,2024-03-05,2024-05-05
AST27022,rail,Springfield Subdivision,39.45754390218645,-89.77441730958097,INFRA003,Design,Planned,2024-01-26,,2024-01-26
AST27023,rail,Springfield Subdivision,39.45884135,-89.77412355,INFRA003,Construction,Installed,2024-02-07,2024-04-14,2024-06-30
AST27024,rail,Springfield Subdivision,39.45431174543024,-89.77492292671297,INFRA001,Operation,Active,2024-01-21,2024-03-16,2024-04-18
AST27025,rail,Unknown,42.26651310296578,-89.09781515046839,INFRA003,Design,Planned,2024-01-28,,2024-01-28
AST27026,rail,Unknown,42.266749537226595,-89.09829520040992,INFRA001,Construction,Installed,2024-01-14,2024-03-14,2024-05-08
AST27027,rail,Unknown,42.26689145,-89.0986389,INFRA003,Operation,Active,2024-03-01,2024-05-22,2024-10-15
AST27028,rail,Unknown,42.267585530016085,-89.10147962885233,INFRA001,Design,Planned,2024-01-03,,2024-01-03
AST27029,rail,Unknown,42.26793812526044,-89.10259894212084,INFRA002,Operation,Active,2024-02-11,2024-04-04,2024-07-22
AST27030,rail,Unknown,42.26772625,-89.1020877,INFRA001,Design,Planned,2024-02-04,,2024-02-04
AST27031,rail,Unknown,42.26758390000001,-89.1017135,INFRA001,Construction,Installed,2024-02-02,2024-04-24,2024-06-07
AST27032,rail,Unknown,42.267844749999995,-89.10284045,INFRA002,Design,Planned,2024-01-15,,2024-01-15
AST27033,rail,Unknown,42.26773995,-89.10207285,INFRA001,Design,Planned,2024-01-01,,2024-01-01
AST27034,rail,Unknown,42.268327799999994,-89.10335785000001,INFRA002,Operation,Active,2024-02-05,2024-03-07,2024-04-25
AST27035,rail,Rockford Subdivision,42.26933691822762,-89.10420819557567,INFRA001,Design,Planned,2024-01-16,,2024-01-16
