asset_id,asset_type,location,latitude,longitude
AST21372,rail,BNSF Neilson Siding,37.639019814279685,-88.96160879546255
AST21373,rail,C&M Subdivision,42.38146727163498,-87.91273788477059
AST21374,rail,UP Peoria Subdivision,40.225179999999995,-89.64818815000001
AST21375,rail,UP Peoria Subdivision,40.223929,-89.648157
AST21376,rail,UP Peoria Subdivision,40.2245571,-89.6481765
AST21377,rail,UP Peoria Subdivision,40.2833621442632,-89.64933353731469
AST21378,rail,Unknown,40.4859843,-90.34118975000001
AST21379,rail,Unknown,40.48583765,-90.3419622
AST21380,rail,CPKC Roodhouse Subdivision,39.4596019,-90.62789375
AST21381,rail,CPKC Roodhouse Subdivision,39.45831902981336,-90.62054190390374
AST21382,rail,CN Waukesha Subdivision,42.25462726608854,-87.9886550830947
AST21383,rail,CN Waukesha Subdivision,42.263432449999996,-87.9952227
AST21384,rail,CN Waukesha Subdivision,42.242123158970216,-87.98025833977862
AST21385,rail,CN Waukesha Subdivision,42.263412349999996,-87.99528235
AST21386,rail,Troy Grove Subdivision,41.46389082736052,-89.08009887698245
AST21387,rail,Troy Grove Subdivision,41.471093700000004,-89.06896065
AST21388,rail,Troy Grove Subdivision,41.45678795,-89.09108645
AST21389,rail,Troy Grove Subdivision,41.45628855,-89.0918525
AST21390,rail,"Toledo, Peoria and Western Railway",40.77445005,-87.75373665000001
AST21391,rail,"Toledo, Peoria and Western Railway",40.7732403091769,-87.63976559130793
AST21392,rail,Ottawa Branch,41.247050099999996,-88.83158675
AST21393,rail,Ottawa Branch,41.203559441825625,-88.82988135945587
AST21394,rail,Iowa Interstate Railroad,41.4803772,-90.34680395000001
AST21395,rail,Iowa Interstate Railroad,41.47987525,-90.34479735
AST21396,rail,Blue Island Subdivision,41.306414600092886,-89.39913681322756
AST21397,rail,Blue Island Subdivision,41.306452821966644,-89.39912438046737
AST21398,rail,Blue Island Subdivision,41.30573638136468,-89.39494245714249
AST21399,rail,Blue Island Subdivision,41.305771440748245,-89.39491505397842
AST21400,rail,Springfield-Hannibal District,39.80723065,-89.6421036
AST21401,rail,Northwest Bridge Subdivision,41.960882549999994,-87.9388841
AST21402,rail,Northwest Bridge Subdivision,41.959182881592696,-87.93874622519802
AST21403,rail,Northwest Bridge Subdivision,41.9608808,-87.93897075000001
AST21404,rail,Northwest Bridge Subdivision,41.957759890860736,-87.93775581326095
AST21405,rail,Danville Secondary Subdivision,39.792440400000004,-87.68597854999999
AST21406,rail,Danville Secondary Subdivision,39.67582097254467,-87.70536337684567
AST21407,rail,CN Bluford Subdivision,38.431100365508904,-88.71791966890524
AST21408,rail,CN Bluford Subdivision,38.54346677285032,-88.70645433548803
AST21409,rail,CN Bluford Subdivision,38.463930520775605,-88.71457558195954
AST21410,rail,CN Bluford Subdivision,38.675213920652745,-88.69302273934076
AST21411,rail,CN Bluford Subdivision,38.50221539281091,-88.71066397097647
AST21412,rail,CN Bluford Subdivision,38.407176975530795,-88.72034679584614
AST21413,rail,CN Bluford Subdivision,38.482923400000004,-88.71264425
AST21414,rail,CN Bluford Subdivision,38.416345050000004,-88.7194236
AST21415,rail,CN Bluford Subdivision,38.37275285,-88.72384869999999
AST21416,rail,CN Bluford Subdivision,38.64984595,-88.69561085000001
AST21417,rail,CN Bluford Subdivision,38.445816,-88.7164251
AST21418,rail,CN Bluford Subdivision,38.569097600000006,-88.7038292
AST21419,rail,CN Bluford Subdivision,38.376450199999994,-88.72346354999999
AST21420,rail,CN Bluford Subdivision,38.37043393299258,-88.72406668050432
AST21421,rail,CN Bluford Subdivision,38.520839300000006,-88.70875975
AST21422,rail,CN Bluford Subdivision,38.7003628,-88.69045435
AST21423,rail,CN Bluford Subdivision,38.56587925,-88.7041686
AST21424,rail,CN Bluford Subdivision,38.56739445,-88.70401369999999
AST21425,rail,CN Bluford Subdivision,38.36793589865506,-88.72429637949485
AST21426,rail,CN Bluford Subdivision,38.37462881200317,-88.72365118683948
AST21427,rail,CN Bluford Subdivision,38.32894972910864,-88.72825430765909
AST21428,rail,CN Bluford Subdivision,38.711364018227364,-88.68934540613478
AST21429,rail,Southern West District,38.33176125,-88.7280237
AST21430,rail,Southern West District,38.34558919341297,-88.60806328361231
AST21431,rail,Unknown,38.64984415,-88.69567895
AST21432,rail,Unknown,38.660713026142695,-88.69456829419433
AST21433,rail,UP Kenosha Subdivision,42.25008215,-87.83905715
AST21434,rail,UP Kenosha Subdivision,42.250078,-87.83911069999999
AST21435,rail,UP Kenosha Subdivision,42.25392351464771,-87.84020114841384
AST21436,rail,UP Kenosha Subdivision,42.25391819833862,-87.8402507347063
AST21437,rail,Chicago Subdivision,42.0847846,-88.4559166
AST21438,rail,Chicago Subdivision,42.07537360724381,-88.43128398155393
AST21439,rail,CSX Woodland Subdivision,40.2990966,-87.60700410000001
AST21440,rail,CSX Woodland Subdivision,40.3357344,-87.62414755
AST21441,rail,CSX Woodland Subdivision,40.32235538088164,-87.61358487742596
AST21442,rail,CSX Woodland Subdivision,40.23614004447945,-87.60975330386788
AST21443,rail,Evansville Western Railway,38.375931449999996,-89.45137129999999
AST21444,rail,Evansville Western Railway,38.38132,-89.46288365000001
AST21445,rail,Evansville Western Railway,38.3464131,-89.26283240000001
AST21446,rail,Evansville Western Railway,38.40428656935229,-89.5121667290185
AST21447,rail,Evansville Western Railway,38.37862322980551,-89.45713244239019
AST21448,rail,Evansville Western Railway,38.354157953373495,-89.35911594555428
AST21449,rail,Unknown,41.8019033,-87.6287152
AST21450,rail,Unknown,41.80021211656706,-87.62866149730525
AST21451,rail,Unknown,41.80059651212516,-87.62872398628109
AST21452,rail,CN Bluford Subdivision,37.76304027596599,-88.71368483924752
AST21453,rail,CN Bluford Subdivision,37.7384352,-88.7103444
AST21454,rail,CN St. Louis Subdivision,38.55581506444432,-90.10279665726276
AST21455,rail,CN St. Louis Subdivision,38.5546715,-90.0965671
AST21456,rail,CN Centralia Subdivision,37.02140953899078,-89.18568524871651
AST21457,rail,CN Centralia Subdivision,37.02170127723756,-89.18382643719846
AST21458,rail,CN Gilman Subdivision,40.150393449999996,-88.97585624999999
AST21459,rail,CN Gilman Subdivision,40.13570088082411,-89.01170721629921
AST21460,rail,Middle Lead,41.63957295,-87.6603288
AST21461,rail,Middle Lead,41.63956856622302,-87.66009013580673
AST21462,rail,Springfield-Hannibal District,39.72528424182151,-90.15609019305674
AST21463,rail,Springfield-Hannibal District,39.72298336866951,-90.14934374471763
AST21464,rail,UP Mount Vernon Subdivision,37.792385949999996,-89.32515495
AST21465,rail,UP Mount Vernon Subdivision,37.80608503675859,-89.26106431285436
AST21466,rail,Unknown,41.9068927,-87.91564375
AST21467,rail,Unknown,41.639593000000005,-87.66001785
AST21468,rail,Unknown,41.67495475,-87.8145444
AST21469,rail,Athol Siding,40.16384295,-89.34529375
AST21470,rail,Unknown,41.67495485,-87.81447885
AST21471,rail,Unknown,41.6722479,-87.8171522
AST21472,rail,Unknown,41.906280449714274,-87.9157069973427
AST21473,rail,Unknown,41.677228001649226,-87.81217494516869
AST21474,rail,Athol Siding,40.171112244935856,-89.33687420717375
AST21475,rail,Unknown,41.92006243992199,-87.91510953567293
AST21476,rail,Unknown,41.92040605525797,-87.91502264345873
AST21477,rail,Unknown,41.92186144391455,-87.9140830348784
AST21478,rail,Unknown,41.921662646481934,-87.91427282091514
AST21479,rail,Unknown,41.921443534288855,-87.91436341261132
AST21480,rail,Unknown,41.921010681545454,-87.91444055241071
AST21481,rail,Unknown,41.92077443706798,-87.91494565894843
AST21482,rail,Unknown,41.92085428037776,-87.9148397231112
AST21483,rail,Unknown,41.920371807469344,-87.91474022160284
AST21484,rail,Unknown,41.92053661363316,-87.91454926564559
AST21485,rail,Unknown,41.922513142275065,-87.91414494863243
AST21486,rail,Unknown,41.910264753522085,-87.91518211396753
AST21487,rail,Unknown,41.91996115136105,-87.91488255794646
AST21488,rail,Unknown,41.9047006,-87.91710895
AST21489,rail,Unknown,41.93233615,-87.91419590000001
AST21490,rail,Unknown,41.910405999999995,-87.915295
AST21491,rail,Unknown,41.93159235,-87.91416275
AST21492,rail,Unknown,41.92947265,-87.91407079999999
AST21493,rail,Unknown,41.9059593,-87.91646905
AST21494,rail,Unknown,41.886118499999995,-87.868705
AST21495,rail,UP Milwaukee Subdivision,41.9308822,-87.9141548
AST21496,rail,Unknown,41.920130756702015,-87.9140007069538
AST21497,rail,Unknown,41.89869470917418,-87.91870828249493
AST21498,rail,Unknown,41.92868492103802,-87.91409399390297
AST21499,rail,Unknown,41.91225830159101,-87.9150338627501
AST21500,rail,Unknown,41.92226100131457,-87.91404781405065
AST21501,rail,Unknown,41.91120077307543,-87.91514081534496
AST21502,rail,Unknown,41.91416401999421,-87.91441394601546
AST21503,rail,Unknown,41.920057584183986,-87.91506386613192
AST21504,rail,Unknown,41.92040836207734,-87.91497960908299
AST21505,rail,Unknown,41.92054671631555,-87.9147885736647
AST21506,rail,Unknown,41.92083889625851,-87.9146994655114
AST21507,rail,Unknown,41.92147789576344,-87.91441378764176
AST21508,rail,Unknown,41.902880841562684,-87.91561467957195
AST21509,rail,Unknown,41.920769959895104,-87.91460032455537
AST21510,rail,Unknown,41.92194727070828,-87.91432825925442
AST21511,rail,Unknown,41.922132679432224,-87.9139374594246
AST21512,rail,Unknown,41.922266771645795,-87.91400409090512
AST21513,rail,Unknown,41.90144585417984,-87.91439848341264
AST21514,rail,Unknown,41.9221748951415,-87.91423799197828
AST21515,rail,Unknown,41.92187933039333,-87.91418328471562
AST21516,rail,Unknown,41.904533412243694,-87.91704193106425
AST21517,rail,Indiana Harbor Belt Railroad,41.89050675367096,-87.86892045867897
AST21518,rail,Unknown,41.89186589999999,-87.86963175
AST21519,rail,Milwaukee Subdivision,41.89717005,-87.86914795
AST21520,rail,Unknown,41.89659796896217,-87.86912532773097
AST21521,rail,Unknown,41.93032723827769,-87.91410632260276
AST21522,rail,Unknown,41.897630787762004,-87.89743097984591
AST21523,rail,Indiana Harbor Belt Railroad,41.89777215,-87.86911244999999
AST21524,rail,Unknown,41.896838584299566,-87.86909495552294
AST21525,rail,Unknown,41.94209829509385,-87.88581900914247
AST21526,rail,Unknown,41.942759591127256,-87.88896282721653
AST21527,rail,Unknown,41.94307879214114,-87.89052665936902
AST21528,rail,Unknown,40.12453839937232,-88.26968154184186
AST21529,rail,CN Chicago Subdivision,40.3751225,-88.13233295
AST21530,rail,CN Chicago Subdivision,40.39689819541231,-88.12318424165804
AST21531,rail,Springfield Subdivision,39.2951267,-89.8784998
AST21532,rail,Springfield Subdivision,39.22119941510248,-89.94476183460243
AST21533,rail,Springfield Subdivision,38.80538297601519,-90.08646293089318
AST21534,rail,Springfield Subdivision,38.78407150215537,-90.08531921967217
AST21535,rail,East St Louis Terminal Subdivision,38.80539278935109,-90.08625288755049
AST21536,rail,East St Louis Terminal Subdivision,38.78490259600562,-90.08492499580598
AST21537,rail,Southern West District,38.40091755,-87.8419396
AST21538,rail,Southern West District,38.4008103,-87.8423426
AST21539,rail,Southern West District,38.40497385409493,-87.812644092475
AST21540,rail,Southern West District,38.40102555,-87.84154925
AST21541,rail,Southern West District,38.40658628280035,-87.7690125575875
AST21542,rail,Southern West District,38.4082999,-87.78354055
AST21543,rail,Southern West District,38.39976697216922,-87.75202082133508
AST21544,rail,Southern West District,38.38717255759943,-87.90932978527488
AST21545,rail,UP Pana Subdivision,39.1561147,-89.4742179
AST21546,rail,Pana Subdivision,39.15748020893942,-89.47316600689395
AST21547,rail,Unknown,39.15834079616809,-89.476565187953
AST21548,rail,Unknown,39.161418044654894,-89.4698107800093
AST21549,rail,CN Bluford Subdivision,37.915140096281384,-88.74406512667969
AST21550,rail,CN Bluford Subdivision,37.958433600000006,-88.75293115
AST21551,rail,Unknown,41.57038125072739,-87.66017721627094
AST21552,rail,Unknown,41.57061949550123,-87.65998380536043
AST21553,rail,Unknown,41.57086917959905,-87.65977289946898
AST21554,rail,Unknown,41.571111144500634,-87.65956943142349
AST21555,rail,Unknown,41.61228172040714,-87.64210500775488
AST21556,rail,Unknown,41.60987308090464,-87.64217868734627
AST21557,rail,Unknown,41.6087505716884,-87.63754754212582
AST21558,rail,Unknown,41.60725805245797,-87.63481755563322
AST21559,rail,Chicago Heights Subdivision,41.60160845163708,-87.62739289958321
AST21560,rail,Elsdon Subdivision,41.6522475,-87.6871053
AST21561,rail,Elsdon Subdivision,41.65223960000001,-87.6871544
AST21562,rail,Elsdon Subdivision,41.655316400000004,-87.68804065
AST21563,rail,Unknown,41.81536048323016,-87.7186530815237
AST21564,rail,Unknown,40.623645518844924,-88.17332646341124
AST21565,rail,Unknown,40.623902882329354,-88.17103541013216
AST21566,rail,Unknown,40.62433150286708,-88.17179218638813
AST21567,rail,CN Bluford Subdivision,38.8267573,-88.67752525
AST21568,rail,CN Bluford Subdivision,38.80499769914089,-88.6797624981116
AST21569,rail,CN Bluford Subdivision,38.83035796550939,-88.67715961943652
AST21570,rail,CN Bluford Subdivision,38.83394145,-88.6767682
AST21571,rail,Unknown,41.79755771905673,-87.8488603546478
AST21572,rail,Unknown,41.79731808351378,-87.84934491052323
AST21573,rail,Unknown,41.796638672779366,-87.847899336766
AST21574,rail,Unknown,41.79724625968203,-87.84868452473282
AST21575,rail,Unknown,41.79574237260112,-87.84775325824725
AST21576,rail,Unknown,41.79602124716522,-87.8477557646261
AST21577,rail,Unknown,41.796156920482176,-87.84783334916357
AST21578,rail,Unknown,41.79637009022608,-87.84784963653287
AST21579,rail,Southern West District,38.5342139,-89.900238
AST21580,rail,Southern West District,38.53398777621383,-89.88584433012963
AST21581,rail,BNSF Beardstown Subdivision,37.91634685,-89.01369345
AST21582,rail,BNSF Beardstown Subdivision,37.87968105603231,-88.9970382020224
AST21583,rail,Kansas City Southern Railway,39.690066619661955,-90.22338947604237
AST21584,rail,UP Peoria Subdivision,40.572827950000004,-89.6797985
AST21585,rail,UP Peoria Subdivision,40.56418487234108,-89.67888898894213
AST21586,rail,CN Bluford Subdivision,38.156420499999996,-88.74561505
AST21587,rail,CN Bluford Subdivision,38.17030071419582,-88.7442273922121
AST21588,rail,CN Bluford Subdivision,38.05934757396216,-88.75537708829552
AST21589,rail,CN Bluford Subdivision,38.0671466,-88.75458485
AST21590,rail,CN Bluford Subdivision,38.014051386820704,-88.75993825481964
AST21591,rail,CN Bluford Subdivision,38.0183476,-88.7594783
AST21592,rail,CN Eldorado Subdivision,38.009885049999994,-88.76064195000001
AST21593,rail,CN Eldorado Subdivision,38.01053208439321,-88.76037390808646
AST21594,rail,CN Bluford Subdivision,37.98414630934424,-88.75791700186954
AST21595,rail,CN Bluford Subdivision,38.009868499999996,-88.76033695000001
AST21596,rail,CN Bluford Subdivision,37.9545978,-88.75214915000001
AST21597,rail,CN Bluford Subdivision,37.956483799999994,-88.7525287
AST21598,rail,CN Bluford Subdivision,37.87324895780459,-88.7354865042734
AST21599,rail,CN Bluford Subdivision,37.8758045,-88.73602025
AST21600,rail,CN Bluford Subdivision,37.86709856623544,-88.73422738636454
AST21601,rail,CN Bluford Subdivision,37.87067535,-88.7349644
AST21602,rail,CN Bluford Subdivision,37.85616524736498,-88.73197747455546
AST21603,rail,CN Bluford Subdivision,37.86346415,-88.73349185000001
AST21604,rail,CN Bluford Subdivision,37.80909235688396,-88.72238612140947
AST21605,rail,CN Bluford Subdivision,37.848936249999994,-88.73050075
AST21606,rail,CN Chicago Subdivision,40.67079055,-88.01708375
AST21607,rail,CN Waukesha Subdivision,42.53617126051548,-88.14809741941812
AST21608,rail,Unknown,37.827193622347586,-88.59014393151517
AST21609,rail,CN Eldorado Subdivision,37.829367500000004,-88.60274875
AST21610,rail,CN Eldorado Subdivision,37.823631135843186,-88.54638368234247
AST21611,rail,CN Eldorado Subdivision,37.8140547,-88.49831165
AST21612,rail,Unknown,37.82609606856486,-88.59401146674502
AST21613,rail,CN Eldorado Subdivision,37.827512999999996,-88.59594114999999
AST21614,rail,CN Eldorado Subdivision,37.82816474121846,-88.59833304883557
AST21615,rail,Unknown,37.8241227202203,-88.58966924061173
AST21616,rail,Unknown,37.99699109225141,-88.760581329934
AST21617,rail,Unknown,38.00819306088148,-88.76056203464394
AST21618,rail,Unknown,37.92370251245334,-88.74587295752137
AST21619,rail,Unknown,37.90663113998355,-88.74082622519566
AST21620,rail,Unknown,38.543754662450276,-89.6103114467877
AST21621,rail,Southern West District,38.54624695,-89.5134261
AST21622,rail,Southern West District,38.55259548415616,-89.5757313853358
AST21623,rail,Southern West District,38.53227468907415,-89.76740600284543
AST21624,rail,Southern West District,38.54958015,-89.5235188
AST21625,rail,Southern West District,38.53276090722983,-89.81912119073357
AST21626,rail,Southern West District,38.532744550000004,-89.8238073
AST21627,rail,Southern West District,38.5383107,-89.62002335
AST21628,rail,Southern West District,38.53183998461303,-89.67060509697076
AST21629,rail,Southern West District,38.53277905,-89.81435640000001
AST21630,rail,Unknown,38.53162301574282,-89.66724670191111
AST21631,rail,Southern West District,38.5477014535022,-89.5184766585966
AST21632,rail,Southern West District,38.533442699999995,-89.86177920000002
AST21633,rail,Southern West District,38.533066198802004,-89.84579086538929
AST21634,rail,Southern West District,38.551863850000004,-89.52887720000001
AST21635,rail,Southern West District,38.5507304,-89.52621805
AST21636,rail,Southern West District,38.53795052991054,-89.44794254414178
AST21637,rail,Unknown,38.53148998424283,-89.703497198873
AST21638,rail,Southern West District,38.53164955,-89.7206926
AST21639,rail,Unknown,38.5237012,-89.13746040000001
AST21640,rail,Southern West District,38.526605203177915,-89.98075103433071
AST21641,rail,Southern West District,38.53360213711349,-89.94105271786387
AST21642,rail,Southern West District,38.52742035,-89.9793413
AST21643,rail,Unknown,38.548905871535354,-90.03704411799293
AST21644,rail,Unknown,38.529580075571765,-90.01683647193306
AST21645,rail,Southern West District,38.52566395,-89.98209849999999
AST21646,rail,Unknown,38.553482670888926,-90.06815849243387
AST21647,rail,Unknown,38.602671227726205,-90.13793630543077
AST21648,rail,Unknown,38.5953109,-90.12758300000002
AST21649,rail,Unknown,38.64830594571629,-90.15004854362488
AST21650,rail,Unknown,38.6463191075861,-90.1478086403129
AST21651,rail,CN Bluford Subdivision,38.23390225490913,-88.7378508640182
AST21652,rail,CN Bluford Subdivision,38.09495293719999,-88.75180374975896
AST21653,rail,Unknown,38.06956938946706,-88.75430196811601
AST21654,rail,CN Bluford Subdivision,38.220719599999995,-88.73917085
AST21655,rail,CN Bluford Subdivision,38.1230003,-88.748976
AST21656,rail,CN Bluford Subdivision,38.211541361107386,-88.74010318927176
AST21657,rail,CN Bluford Subdivision,38.05127069778584,-88.7561919779498
AST21658,rail,CN Bluford Subdivision,38.196880705412134,-88.74158963221402
AST21659,rail,CN Bluford Subdivision,38.034737030510826,-88.75786181731232
AST21660,rail,CN Bluford Subdivision,38.1988419,-88.74140105000002
AST21661,rail,CN Bluford Subdivision,38.24712015,-88.7365201
AST21662,rail,CN Bluford Subdivision,38.2522805,-88.73601260000001
AST21663,rail,CN Bluford Subdivision,38.257371649999996,-88.73551235
AST21664,rail,Unknown,38.30450495106776,-88.73084164188288
AST21665,rail,CN Bluford Subdivision,38.26835604520818,-88.73439009431692
AST21666,rail,CN Bluford Subdivision,38.279343600000004,-88.7332926
AST21667,rail,Unknown,38.290274049999994,-88.73218020000002
AST21668,rail,CN Bluford Subdivision,38.284813574105485,-88.73267327536132
AST21669,rail,CN Bluford Subdivision,38.290266849999995,-88.73210904999999
AST21670,rail,Unknown,38.284875091755374,-88.73272789103311
AST21671,rail,Unknown,38.30998185,-88.73021349999999
AST21672,rail,CN Bluford Subdivision,38.38689817489118,-88.72239712104351
AST21673,rail,Unknown,38.31879209726687,-88.72941327863349
AST21674,rail,Unknown,38.319122626015414,-88.72932809095198
AST21675,rail,CN Bluford Subdivision,38.3976743,-88.72131195
AST21676,rail,Unknown,38.53971177875632,-89.1496661577266
AST21677,rail,Unknown,38.54043380012717,-89.16164748599823
AST21678,rail,Leithton Subdivision,42.32338441947712,-87.84318777672098
AST21679,rail,Leithton Subdivision,42.3219183,-87.84666279999999
AST21680,rail,UP Salem Subdivision,39.39961575,-88.78187925
AST21681,rail,UP Salem Subdivision,39.39729215,-88.78094784999999
AST21682,rail,UP Salem Subdivision,39.40078350773749,-88.78290175816305
AST21683,rail,UP Salem Subdivision,39.394989550000005,-88.78005759999999
AST21684,rail,UP Salem Subdivision,39.38816998541685,-88.7740151813709
AST21685,rail,UP Salem Subdivision,39.3828853,-88.7661857
AST21686,rail,Troy Grove Subdivision,41.7322377,-88.8526655
AST21687,rail,Troy Grove Subdivision,41.69471765934615,-88.87581180375123
AST21688,rail,UP Kenosha Subdivision,42.11736673986651,-87.74289821513078
AST21689,rail,UP Kenosha Subdivision,42.13376275,-87.7567415
AST21690,rail,UP Kenosha Subdivision,42.13377835,-87.7567044
AST21691,rail,UP Kenosha Subdivision,42.14310235174674,-87.76452665628261
AST21692,rail,Danville Secondary Subdivision,39.74157135,-87.70722810000001
AST21693,rail,Danville Secondary Subdivision,39.762754503330186,-87.69876339142108
AST21694,rail,CPKC Roodhouse Subdivision,39.473499151373666,-90.4138116514105
AST21695,rail,CPKC Roodhouse Subdivision,39.47011225,-90.44985980000001
AST21696,rail,BNSF Beardstown Subdivision,40.068990850000006,-90.4290991
AST21697,rail,BNSF Beardstown Subdivision,40.068442532445985,-90.42948632193264
AST21698,rail,BNSF Beardstown Subdivision,40.06787225,-90.4298488
AST21699,rail,BNSF Beardstown Subdivision,40.06620619936864,-90.43054796141398
AST21700,rail,BNSF Beardstown Subdivision,40.07048375,-90.42785055
AST21701,rail,BNSF Beardstown Subdivision,40.06973772668314,-90.42850704727073
AST21702,rail,UP Salem Subdivision,39.32034597250516,-88.74326136519029
AST21703,rail,UP Salem Subdivision,39.251808749999995,-88.74078795
AST21704,rail,Unknown,38.126845527437546,-88.57434479580854
AST21705,rail,CN Centralia Subdivision,37.78604585009465,-89.22352389920496
AST21706,rail,CN Bluford Subdivision,37.53392985,-88.6989393
AST21707,rail,CN Bluford Subdivision,37.55403091394981,-88.70004095882794
AST21708,rail,CN Bluford Subdivision,37.56572660147448,-88.70262468418976
AST21709,rail,CN Bluford Subdivision,37.66562992411598,-88.69942032466291
AST21710,rail,Unknown,39.21201121510041,-89.86160710660357
AST21711,rail,Unknown,39.21006385,-89.86030005
AST21712,rail,Fox Lake Subdivision,42.4606213,-88.31447215
AST21713,rail,Fox Lake Subdivision,42.464505700000004,-88.3221451
AST21714,rail,Unknown,38.315932000000004,-89.861716
AST21715,rail,Unknown,38.3202034681297,-89.86637599946384
AST21716,rail,CN St. Louis Subdivision,38.32339754794037,-89.86984685614244
AST21717,rail,CN St. Louis Subdivision,38.3159357,-89.86179925
AST21718,rail,Unknown,40.502825143068094,-90.50108790122502
AST21719,rail,Unknown,41.82419998918221,-87.71439589707236
AST21720,rail,Unknown,41.82383935,-87.71438325
AST21721,rail,Unknown,41.824200620596116,-87.71432803582965
AST21722,rail,Unknown,41.824201200000005,-87.71427085000002
AST21723,rail,Unknown,41.8239977,-87.71425685
AST21724,rail,Unknown,41.8242013,-87.71426360000001
AST21725,rail,Southern West District,38.36622185,-88.90957399999999
AST21726,rail,Southern West District,38.377800213720384,-88.91647272639074
AST21727,rail,Decatur Subdivision,39.799232849999996,-88.5434975
AST21728,rail,Decatur Subdivision,39.799229499999996,-88.54068555
AST21729,rail,Decatur Subdivision,39.7992263,-88.53788255
AST21730,rail,Decatur Subdivision,39.7991689535583,-88.50665035078838
AST21731,rail,Springfield-Hannibal District,39.743494005814874,-90.34772572891406
AST21732,rail,BNSF Beardstown Subdivision,40.360512685704485,-90.42230804809492
AST21733,rail,BNSF Beardstown Subdivision,40.3567545,-90.42242734999999
AST21734,rail,CN Effingham Subdivision,39.096094028946304,-88.46825692018133
AST21735,rail,CN Effingham Subdivision,39.0725915,-88.4106037
AST21736,rail,Decatur Subdivision,39.80215281631213,-88.77861567617676
AST21737,rail,Decatur Subdivision,39.81325955,-88.8450666
AST21738,rail,Illinois and Midland Railroad,40.234871350000006,-90.04090915
AST21739,rail,Illinois and Midland Railroad,40.25742831093861,-90.04793021869277
AST21740,rail,Unknown,38.09479034578133,-89.04588901314638
AST21741,rail,CN Sparta Subdivision,38.1682636,-89.7959018
AST21742,rail,CN Sparta Subdivision,38.18200296107222,-89.84088260065988
AST21743,rail,Springfield Subdivision,39.16601156928836,-89.98799500099561
AST21744,rail,Springfield Subdivision,39.2035896,-89.96241855
AST21745,rail,Springfield Subdivision,39.239697899999996,-89.92817445
AST21746,rail,Springfield Subdivision,39.264471369219656,-89.90048448786779
AST21747,rail,Unknown,41.541586550000005,-87.93392865
AST21748,rail,Unknown,41.53390724641137,-87.9377526289961
AST21749,rail,CN Waukesha Subdivision,42.48810655510099,-88.09420253981125
AST21750,rail,CN Waukesha Subdivision,42.48811999142207,-88.0941442917892
AST21751,rail,CN Waukesha Subdivision,42.485241903356616,-88.0932581499249
AST21752,rail,CN Waukesha Subdivision,42.484383397721494,-88.0930947904508
AST21753,rail,Unknown,41.62988451451942,-87.8604315280629
AST21754,rail,Unknown,41.628819500000006,-87.8616679
AST21755,rail,Unknown,40.52871045,-88.38035565000001
AST21756,rail,Unknown,40.50770350290176,-88.38038954904538
AST21757,rail,UP Mount Vernon Subdivision,37.79515153767757,-89.31898308751795
AST21758,rail,UP Mount Vernon Subdivision,37.79785626529867,-89.31271625348396
AST21759,rail,CN Bluford Subdivision,38.8464249080269,-88.67551720393388
AST21760,rail,CN Bluford Subdivision,38.8826557,-88.67179725
AST21761,rail,Leithton Subdivision,42.334271360505234,-87.83184268621778
AST21762,rail,Leithton Subdivision,42.3278818,-87.83552745
AST21763,rail,CPKC Roodhouse Subdivision,39.469912514750455,-90.45319872356431
AST21764,rail,CPKC Roodhouse Subdivision,39.4667604,-90.46107190000001
AST21765,rail,Unknown,41.5438415,-88.06290965
AST21766,rail,Unknown,41.543746150000004,-88.062889
AST21767,rail,Unknown,41.54379625,-88.062888
AST21768,rail,Matteson Subdivision,41.54390585,-88.06288565
AST21769,rail,Matteson Subdivision,41.5439562,-88.06288445000001
AST21770,rail,Unknown,41.54492319757001,-88.06442662335648
AST21771,rail,Unknown,41.544440147826315,-88.06373181686753
AST21772,rail,Unknown,41.54396405,-88.0630967
AST21773,rail,Matteson Subdivision,41.547536614663784,-88.06779432576889
AST21774,rail,Matteson Subdivision,41.54758958853315,-88.06779229874623
AST21775,rail,Evansville Western Railway,38.18351945,-88.6586978
AST21776,rail,Evansville Western Railway,38.11406509892417,-88.43788252343907
AST21777,rail,Unknown,38.19918437352837,-88.68449474462797
AST21778,rail,Evansville Western Railway,38.191503013538195,-88.67187622292039
AST21779,rail,CN St. Louis Subdivision,38.05439956771017,-89.34515486538322
AST21780,rail,CN St. Louis Subdivision,38.04030695,-89.30875925000001
AST21781,rail,Lafayette District,40.19685510981266,-87.53185276528217
AST21782,rail,Lafayette District,40.21656700566319,-87.50282601153827
AST21783,rail,Danville Line,40.6307018,-87.59934845000002
AST21784,rail,Danville Line,40.65901308253176,-87.60070353897368
AST21785,rail,Southern West District,38.3640792,-88.42555095
AST21786,rail,Southern West District,38.36034184703129,-88.45707624193706
AST21787,rail,Villa Grove Subdivision,41.16308796032323,-87.65489360289368
AST21788,rail,Springfield-Hannibal District,39.7147194,-91.0198264
AST21789,rail,Springfield-Hannibal District,39.710069280743696,-90.92039296809111
AST21790,rail,Springfield-Hannibal District,39.722961850000004,-91.04624955
AST21791,rail,Springfield-Hannibal District,39.72289604764896,-91.03140467027974
AST21792,rail,JSW Industrial Lead,38.26940287868423,-88.94771217842835
AST21793,rail,Unknown,38.722355562327316,-90.16067664569607
AST21794,rail,Unknown,38.7221968421941,-90.16040439670633
